,X0,X1,y
828,20.11443717,-27.14800781,4
829,14.56351058,-22.60787871,1
830,-7.118924633,-0.594386088,6
831,14.44151657,3.855401709,2
832,6.748902501,12.70715026,5
833,15.36957084,1.792318131,2
834,6.518830874,-4.64663645,0
835,12.72463732,7.905017697,2
836,-8.326282422,-2.433548427,6
837,11.68855286,-0.423350028,2
838,-7.426668244,-31.06592172,3
839,12.53122045,0.241677803,2
840,12.98982941,8.238305549,5
841,11.92434792,15.18302631,5
842,12.0821525,7.334396159,2
843,11.9130551,18.18431075,5
844,12.34916512,14.68283985,5
845,10.58727067,19.37067955,5
846,6.979229377,13.54217049,5
847,-7.66610953,2.758662306,6
848,13.03158147,17.31095202,5
849,-10.43166217,-18.71496151,3
850,17.76931082,-29.85338686,4
851,11.06841204,19.91300287,5
852,19.35635189,-30.63804239,4
853,10.68676732,17.04302567,5
854,19.49621749,-30.90612734,4
855,19.84356971,-22.15016239,4
856,14.43220079,-30.86707584,4
857,12.81790754,-30.88888847,1
858,9.386417333,-27.09208885,1
859,7.803380168,2.91526956,0
860,9.432577946,-0.382137055,0
861,14.07454694,-1.892931576,2
862,-9.449868614,-26.76508687,3
863,-4.831766763,-24.86811126,3
864,10.20866693,0.047718885,0
865,5.427909844,0.069970339,0
866,7.729907489,15.08263747,5
867,8.394662108,-1.962727508,0
868,8.662182768,-2.110594751,2
869,-6.558702966,-1.557441992,6
870,-9.980344376,-32.03116143,3
871,-6.640124446,-29.85932,3
872,12.29347964,-28.76473535,1
873,12.49839418,1.546646362,2
874,-6.212784132,-28.68834708,3
875,-6.54809267,2.176910323,6
876,10.18943161,2.163325281,0
877,16.1430161,-28.04057253,1
878,4.890014292,-2.645550664,0
879,-5.574367745,2.316470989,6
880,-1.862254107,-3.111195538,6
881,-8.357399694,-24.26109176,3
882,-5.29276959,-1.741451834,6
883,-4.34473702,-6.088382418,6
884,10.25801945,0.991146866,2
885,-6.65976918,-2.882554061,6
886,17.94108471,-22.8689291,4
887,14.19763084,-28.49057659,1
888,-5.515295278,-6.18885373,6
889,24.33208706,-36.90383644,4
890,-8.876646339,-28.88316674,3
891,6.168246484,-2.30823601,0
892,-8.501048018,-26.95265323,3
893,7.696683831,19.41255947,5
894,-9.088648678,-22.81591614,3
895,12.62075038,-29.28495141,1
896,18.27905993,-25.17235914,4
897,11.72203927,-31.05347712,1
898,11.53933473,-25.60866813,1
899,11.50273971,9.18954346,2
900,-8.145825503,-22.0655736,3
901,19.36448471,-33.40403994,4
902,-6.708633518,4.301019374,6
903,8.903363129,2.276701297,0
904,7.661976955,3.203887305,0
905,9.516833503,-30.26786168,1
906,-4.050771049,-4.015501444,6
907,11.78330113,0.317646445,2
908,-1.943906593,2.354388383,6
909,-8.960360028,-29.42447195,3
910,-5.785748965,-3.316481548,6
911,11.65134413,2.518467104,2
912,13.60228593,3.000298323,2
913,4.519434897,14.7923124,5
914,-8.381072067,-27.44758262,3
915,18.00296562,-27.04411736,4
916,10.41809818,-4.080119528,0
917,21.64896282,-30.52943812,4
918,11.76861316,3.860994969,2
919,7.978024641,1.140250831,0
920,9.596711718,-27.55700161,1
921,-7.738022579,-31.35921871,3
922,6.326870709,-1.066938495,0
923,16.02341499,-31.25777326,4
924,-8.250179266,-25.49771569,3
925,6.067217974,2.792454887,0
926,8.740217646,4.301785825,0
927,-7.178941804,-34.72578068,3
928,10.78610098,19.66247332,5
929,8.318810257,-3.326546976,0
930,11.77712833,-28.86191081,1
931,19.52283765,-33.73742463,4
932,14.1931269,-26.19247791,1
933,7.789340149,-2.76595463,0
934,12.33212743,0.910912896,2
935,-8.459016749,-23.07231097,3
936,8.46606543,-4.677467127,0
937,19.08241522,-25.84437305,4
938,-7.108623743,-5.172679756,6
939,7.835282971,1.739776145,0
940,-5.772951181,1.899080583,6
941,8.046006833,16.28784797,5
942,13.4540713,-22.79480861,1
943,10.89513819,14.71142657,5
944,-7.375821937,-29.74940012,3
945,18.0276545,-23.81448875,1
946,8.746945283,1.279254671,2
947,19.22927579,-31.71007296,1
948,-4.338847966,-22.83757296,3
949,13.92208808,5.565817295,2
950,20.72712495,-31.56699514,4
951,14.24455224,0.310816957,2
952,-5.852595756,-30.47972885,3
953,-6.469550908,1.287315035,6
954,18.49306085,-38.1484645,4
955,13.43480231,5.099634464,2
956,10.10824328,15.69989802,5
957,14.20144705,1.839751834,2
958,-5.982641798,-23.24458085,3
959,-2.393752906,-3.458859983,6
960,-5.242744695,-27.72998214,3
961,12.11348253,2.999591081,2
962,19.5662145,-26.67686933,1
963,10.99362792,-30.58858918,1
964,14.57120789,-2.123901204,2
965,20.43985591,-26.93195756,4
966,-7.983042345,-5.336905213,6
967,16.20615571,-23.4331051,1
968,9.974339759,1.806526867,0
969,-3.199386155,-2.865432883,6
970,24.49583908,-29.85637977,4
971,6.083679406,-2.918285678,0
972,9.409872527,1.840890729,2
973,11.5252084,5.033205882,2
974,15.95706775,-25.83397792,1
975,8.811061718,15.27836141,5
976,12.92585195,-30.30781246,1
977,-5.111962403,-2.984032168,6
978,4.186570026,-1.445726273,0
979,10.76412962,13.47201784,5
980,15.24059797,7.913875795,2
981,14.83626572,4.821678929,2
982,-6.987852284,-27.67388839,3
983,-7.637959034,-27.9799191,3
984,-6.91122947,-31.3069526,3
985,13.7678391,20.42515003,5
986,7.508899787,-0.744719304,0
987,-6.187329165,-3.53697288,6
988,13.43600313,-0.309956206,2
989,-8.331740323,-25.40629867,3
990,-6.875466372,-34.00247397,3
991,11.22998502,3.990244384,2
992,-9.163026264,-25.81255029,3
993,11.3968921,-0.949050496,2
994,10.19226658,15.78808351,5
995,-4.930634268,-27.10024165,3
996,19.15082916,-32.37198502,4
997,-4.382414375,-0.745309212,6
998,12.05779249,11.03253874,5
999,6.820143948,-4.054204579,0
1000,-8.624865814,-28.54552999,3
1001,-2.363802027,1.21408301,6
1002,-8.193989844,0.014838093,6
1003,-8.553137811,-0.633887405,6
1004,12.24547591,-25.75568286,1
1005,-4.163070607,-3.14422618,6
1006,13.88754031,-25.08243549,1
1007,18.24269316,-24.98920962,4
1008,8.515439296,-0.018375126,0
1009,14.3530032,12.77352241,5
1010,-6.973629138,2.705257784,6
1011,19.82259206,-34.59463586,4
1012,13.64664934,-31.94686177,1
1013,8.926848771,20.69353628,5
1014,10.34565791,15.27609556,5
1015,13.61031253,13.20788479,5
1016,14.83504435,13.33010144,5
1017,20.44559201,-29.46823685,4
1018,12.54042031,13.91559422,5
1019,6.471130162,-3.310381398,0
1020,11.10380889,21.09926986,5
1021,9.376150702,-6.910171561,0
1022,15.33787012,5.677788116,2
1023,6.112619101,3.484703935,0
1024,13.03185742,-0.152018058,2
1025,7.416416068,-3.586602336,0
1026,7.666335677,-3.793975792,0
1027,-2.450306594,-21.94052165,3
1028,17.69825835,-28.84927752,4
1029,-7.01378207,1.155442745,6
1030,17.77914321,-28.11242839,4
1031,-4.935787338,-0.163518612,6
1032,8.370994761,-6.264651453,0
1033,-2.409516253,3.595715456,6
1034,-4.978647288,-0.701724665,6
1035,6.759582961,-3.178314569,0
1036,12.79268419,6.303685458,2
1037,-5.976880795,-1.625282372,6
1038,9.719389123,-32.15620046,1
1039,9.218421801,-3.765297718,0
1040,-6.975136163,-1.332167246,6
1041,-5.941836071,-23.44799459,3
1042,13.31171729,17.7923608,5
1043,-6.200516785,2.202632715,6
1044,20.52607817,-40.0327948,4
1045,-0.651339261,3.371222177,6
1046,8.433012735,-2.303103555,0
1047,10.16267836,14.44021711,5
1048,7.188175946,-4.93134414,0
1049,11.88778042,10.56283372,5
1050,-3.616165551,0.984970163,6
1051,17.44694281,-28.03335497,1
1052,5.568445211,4.514408704,0
1053,14.31290243,0.863732134,2
1054,10.2458586,12.72319604,5
1055,12.73749258,16.0567573,5
1056,-9.415659191,-28.89610519,3
1057,15.65116836,7.693223665,2
1058,11.09479435,14.53241798,5
1059,-6.567934095,-25.44385452,3
1060,-1.82288175,-5.976272909,6
1061,12.69585213,12.72366039,5
1062,20.02231892,-24.57009981,4
1063,12.90700873,6.302562306,2
1064,-4.107139577,2.39909773,6
1065,4.111915451,1.136700785,0
1066,11.68845467,13.21551527,5
1067,8.572991754,16.34938402,5
1068,19.178234,-30.47153253,4
1069,-5.614975572,-27.23625452,3
1070,16.00492001,-25.09518997,1
1071,11.43799514,4.162246746,2
1072,13.33481219,-24.79356039,1
1073,11.8402631,8.979128454,5
1074,12.94052361,12.27584663,5
1075,12.58446144,8.928944021,2
1076,-8.921037151,-18.85490445,3
1077,-9.717256083,0.111878198,6
1078,13.06668072,7.944418979,2
1079,7.480794006,3.740996259,0
1080,13.97366521,1.726908811,2
1081,-10.86454089,-24.07186585,3
1082,10.48506959,10.50788014,5
1083,10.96009504,4.796631087,2
1084,-5.908059069,-3.227514739,6
1085,11.37121656,1.054750055,2
1086,6.918063065,2.794680278,0
1087,-5.345941043,-27.52931815,3
1088,22.88761149,-25.46448761,4
1089,-5.09350002,0.742845282,6
1090,-4.30069259,1.670735644,6
1091,7.79900176,-1.642799884,0
1092,11.1135215,-28.07183952,1
1093,10.90817726,12.4033811,5
1094,-7.755086677,-22.30334217,3
1095,14.9479692,6.107203822,2
1096,12.93430993,-0.727859057,2
1097,-5.000852763,-25.97612152,3
1098,15.10337494,6.436503543,2
1099,-4.093476691,-29.26841157,3
1100,9.252735339,18.8901703,5
1101,8.011647501,10.85049019,5
1102,5.343847286,0.085115337,0
1103,-4.338217068,-7.752017154,6
1104,-3.549738465,-2.138779433,6
1105,10.93341215,5.300482249,2
1106,14.12642333,8.082229649,2
1107,10.79611927,7.556421566,2
1108,-6.774556026,-30.47656274,3
1109,-5.267425697,-1.186032845,6
1110,-4.332342854,3.68205174,6
1111,11.62094966,-25.66558525,1
1112,12.83974215,7.037549799,2
1113,20.01884235,-31.55909027,4
1114,-4.056377384,-30.07469244,3
1115,-8.545773781,-2.27172912,6
1116,12.72094568,0.596998758,2
1117,-5.360486628,-24.54589278,3
1118,12.59623323,4.800598665,2
1119,9.401197197,8.953269092,5
1120,15.40780712,-31.10479712,1
1121,14.18911068,-2.699235045,2
1122,12.95245231,-25.54640012,1
1123,20.52221462,-30.77632868,4
1124,11.56641638,-31.17744348,1
1125,-3.652524463,-2.39488918,6
1126,4.270486054,0.09156457,0
1127,11.35625484,-31.61163974,1
1128,13.2966943,-0.347183647,2
1129,12.82559827,-27.64162623,1
1130,14.26083678,-31.94123634,1
1131,9.5268999,10.86674627,5
1132,-5.917845799,0.295215943,6
1133,12.71572887,-28.10091462,1
1134,14.34489553,-27.90054954,1
1135,8.640100254,-0.049982856,0
1136,21.98331539,-25.62081174,4
1137,21.1985343,-26.2878638,4
1138,10.00383254,5.693510794,2
1139,13.63652987,-32.38078105,1
1140,14.84847428,-30.07999296,1
1141,13.46487215,10.0077964,2
1142,14.30118565,-30.95572506,1
1143,0.913489521,-1.508643205,0
1144,-8.046960427,-27.24462551,3
1145,14.01631274,-0.831536341,2
1146,20.17292626,-32.51963226,4
1147,-5.326276004,-1.361902399,6
1148,11.30716266,3.735551352,2
1149,5.547815551,-2.471715715,0
1150,6.61956825,3.148418825,0
1151,-8.964412738,-25.25761899,3
1152,13.40648747,6.89624282,2
1153,8.730961729,16.65316503,5
1154,22.68570483,-30.79077587,4
1155,-4.659291557,-2.579803949,6
1156,-9.150513185,-23.28853286,3
1157,-8.122714784,-1.562874976,6
1158,20.165593,-29.88856685,4
1159,10.35461739,2.905945341,2
1160,21.88449909,-29.22393347,4
1161,-4.006654751,-28.27119843,3
1162,15.47811489,-28.43643814,1
1163,17.94099738,-34.2119721,4
1164,-1.73702666,-4.835067081,6
1165,11.18900741,10.16788376,5
1166,20.31633711,-28.68082168,4
1167,21.24142356,-29.07803681,4
1168,21.15725998,-30.61727167,4
1169,5.138499199,-5.565149154,0
1170,13.37293279,12.210514,5
1171,5.437100718,-3.51708845,0
1172,-8.094038488,-27.78915988,3
1173,19.30551326,-31.67338385,4
1174,13.51949144,15.7172143,5
1175,14.2456002,-32.58156661,1
1176,14.11247548,-27.39888681,1
1177,8.249428147,0.949435069,0
1178,14.69739802,-30.54904895,1
1179,-0.005846545,-0.33726342,6
1180,10.82927171,17.14837747,5
1181,18.26041922,-27.35486621,4
1182,-4.349852092,-2.309581658,6
1183,10.87651954,14.2996163,5
1184,19.84889996,-28.93408929,4
1185,4.692333833,-1.46393996,0
1186,-8.497471308,-23.23368767,3
1187,-7.180294067,-28.21803422,3
1188,12.34669614,0.566457424,2
1189,-6.382452382,-28.54100436,3
1190,13.39692094,-29.102144,1
1191,11.30123335,-25.35433959,1
1192,15.03357734,-33.79146429,4
1193,-10.79451122,-23.36874075,3
1194,8.34115781,6.874015613,2
1195,14.68427534,1.383216123,2
1196,19.36332789,-25.74131842,4
1197,9.931502273,-24.44659345,1
1198,-5.67775943,-27.99049021,3
1199,20.82926262,-27.23698347,4
1200,-10.20148466,-25.61457713,3
1201,13.87395111,-0.079480958,2
1202,6.55704348,1.340897857,0
1203,23.59294203,-27.64098753,4
1204,20.58091931,-34.17992038,4
1205,9.826780846,-26.49715362,1
1206,12.03753554,5.02492896,2
1207,-6.146377068,1.789005828,6
1208,7.766547357,-3.865462172,0
1209,6.134926283,-1.502022775,0
1210,10.0039238,-2.456094335,0
1211,12.41854683,16.77528037,5
1212,11.55190255,0.057019398,2
1213,20.81832483,-24.3814553,4
1214,10.89212252,12.5747563,5
1215,10.9731882,-27.13574734,1
1216,-7.595117278,-2.552476291,6
1217,-9.559890268,-24.08183052,3
1218,13.86713659,-31.26058816,1
1219,-4.128647216,-1.816375767,6
1220,-5.65828507,-27.52959203,3
1221,-5.745917053,-27.96705916,3
1222,12.23165696,12.9480708,5
1223,-4.304608727,-0.817695635,6
1224,-8.288096828,-25.3967042,3
1225,15.30597611,-0.229301495,2
1226,14.74222232,-30.52418956,1
1227,7.925399341,0.667276989,0
1228,15.24067506,-30.95366913,4
1229,10.15019982,-23.76842211,1
1230,6.704642601,1.017444513,0
1231,13.17091603,14.23230853,5
1232,9.033507416,-31.49415102,1
1233,-10.32278873,-25.06079624,3
1234,-10.81452856,-0.836693035,6
1235,2.611734763,1.868671914,0
1236,16.38808333,-23.76227814,1
1237,-8.007032704,-1.195961492,6
1238,15.91377765,-35.88474641,1
1239,-2.57542452,1.245761701,6
1240,-10.41213393,-28.79057647,3
1241,-5.459757343,1.799584204,6
1242,20.09992832,-23.27556463,4
1243,14.13950353,0.154896181,2
1244,21.46473304,-29.04609804,4
1245,12.14471737,4.495844254,2
1246,5.667232856,-0.479872392,0
1247,8.747809754,0.085213851,0
1248,19.50152317,-31.26124518,4
1249,5.843184493,0.426015556,0
1250,6.287297346,-6.001030779,0
1251,6.375096595,12.60774334,5
1252,14.60084143,-30.13583544,1
1253,17.31961137,-30.86362522,4
1254,12.09343885,15.45017671,5
1255,10.41793235,-30.36863809,1
1256,-7.193567353,-22.78542578,3
1257,-3.527251054,-4.044599965,6
1258,12.4952329,2.36014064,2
1259,15.7575573,-28.08154101,1
1260,9.805124786,-3.263862535,0
1261,20.18510258,-27.86582959,4
1262,13.07197118,5.200376659,2
1263,10.64511377,-29.09033736,1
1264,6.271229072,-2.548647402,0
1265,14.81247011,-29.49489672,1
1266,17.27191373,2.80519613,2
1267,6.875605425,-0.072398432,0
1268,-9.708100235,-28.0229968,3
1269,14.71409912,-27.1619871,1
1270,9.71583623,-27.74444813,1
1271,21.80380311,-27.37726336,4
1272,-7.481547163,0.371386316,6
1273,8.275105398,2.48729486,2
1274,10.05285843,-2.614835263,0
1275,-2.139191965,-2.164928802,6
1276,-5.158327834,3.566736504,6
1277,14.18364657,-19.7117392,1
1278,8.22929414,6.346747245,0
1279,-4.893678407,-0.672970183,6
1280,-4.813928635,-3.391056702,6
1281,-6.222884763,-2.652813682,6
1282,12.93561695,21.51973487,5
1283,-7.106468731,-25.40992485,3
1284,17.66057465,-38.38093336,4
1285,20.22670596,-33.96375439,4
1286,-2.963981672,-3.761947171,6
1287,11.98629878,13.13604086,5
1288,-9.729069982,-25.3951524,3
1289,11.06444503,17.03664544,5
1290,16.6048596,3.330892659,2
1291,15.51766614,-27.5291315,1
1292,-6.259415126,-23.92180877,3
1293,12.54020256,15.78067482,5
1294,21.13299167,-29.67756548,4
1295,-6.264453683,0.342905862,6
1296,-11.85673331,-31.88650907,3
1297,11.59822673,4.92224043,2
1298,-8.589159587,-27.44068941,3
1299,20.93470721,-27.27411494,4
1300,8.284024101,9.202155911,5
1301,5.214998227,0.750479949,0
1302,-3.414888217,0.784292171,6
1303,9.748746029,15.45727842,5
1304,-6.313922861,1.401174141,6
1305,10.82765898,15.56654146,5
1306,-9.392002244,-22.31939013,3
1307,11.10467499,19.75721937,5
1308,-7.150602364,0.621838526,6
1309,11.49096423,10.05583482,2
1310,-8.098824573,-23.9286419,3
1311,10.15365799,-3.588099722,0
1312,13.25304821,-26.61570502,1
1313,16.74417438,-27.79212965,1
1314,11.79135606,13.16567244,5
1315,-8.699438994,-35.59166266,3
1316,-3.771228706,-1.875787458,6
1317,22.76012333,-33.88307707,4
1318,9.618995632,3.368960035,2
1319,5.73523603,-0.719944246,0
1320,11.4975786,-25.2018168,1
1321,-7.999096375,-25.65304842,3
1322,-6.976254867,-28.70952433,3
1323,-6.320924055,-28.96249938,3
1324,-8.369916004,-23.09417486,3
1325,11.92681136,14.06958607,5
1326,-8.229979911,-29.57937607,3
1327,14.09833944,-27.11064101,1
1328,-9.228340285,-28.08746669,3
1329,11.76087464,-26.91692028,1
1330,12.39168385,-28.90575255,1
1331,0.710967417,3.540229837,6
1332,17.56286844,-27.08069215,4
1333,10.97629691,-1.91115103,2
1334,15.69848641,3.4659057,2
1335,-6.67910212,-24.49382254,3
1336,-6.535103156,2.49182617,6
1337,-6.919391929,-30.54866953,3
1338,11.03855217,10.30522834,5
1339,11.84717169,15.45471628,5
1340,19.04217817,-30.40804481,4
1341,-8.278781363,-30.41426732,3
1342,8.815098347,12.59392352,5
1343,16.75996709,-26.53765042,4
1344,7.757839665,5.449166413,0
1345,6.949442818,2.736439909,0
1346,11.89571787,14.7651967,5
1347,19.47259865,-28.7190064,4
1348,6.627708493,1.288386797,0
1349,-7.840108481,-26.14071235,3
1350,-7.365972787,-25.71857211,3
1351,5.826611389,13.19834387,5
1352,5.18770933,-6.165675916,0
1353,-4.17046135,-0.248467653,6
1354,18.57718883,-25.58978287,4
1355,11.26240443,19.34389933,5
1356,12.67370786,4.274573266,2
1357,12.17974171,8.341916556,5
1358,8.31998631,-0.713347265,0
1359,13.93573695,6.437989713,2
1360,12.09893551,1.586150499,2
1361,10.18587122,15.60347779,5
1362,8.578820828,-2.225866437,0
1363,20.57712276,-34.65146333,4
1364,-4.359622986,4.183307182,6
1365,-4.453143864,-2.108299139,6
1366,17.52122676,-28.95686072,4
1367,11.37141851,14.31333423,5
1368,-6.249321967,0.113020298,6
1369,11.52106056,-2.521422499,2
1370,-5.920082062,-23.31559465,3
1371,12.1761001,15.08104148,5
1372,-6.810077561,-1.795840386,6
1373,12.04437173,6.525285534,2
1374,5.93050517,-1.635768875,0
1375,-5.51288734,-1.934302174,6
1376,9.51251773,2.280095044,2
1377,10.65030277,1.542857104,0
1378,7.643500843,18.34811174,5
1379,13.42428837,-27.72498829,1
1380,6.001923498,-3.485677828,0
1381,13.23735787,14.69209307,5
1382,8.016144922,0.872246231,0
1383,-6.169254876,-6.965749489,6
1384,20.86870292,-26.79660834,4
1385,10.43101456,11.2782004,5
1386,7.459031503,6.068202489,0
1387,12.15983875,15.09525412,5
1388,19.59969979,-30.07391877,4
1389,-1.192447528,0.304936128,6
1390,16.679929,-25.18505155,4
1391,13.35669368,13.68166491,5
1392,-5.109010612,0.297865288,6
1393,-9.833760803,-28.88655861,3
1394,6.875315786,16.68381175,5
1395,-3.726498597,-3.6306475,6
1396,10.59104527,19.16593448,5
1397,17.74786434,-28.98361294,4
1398,21.63074904,-29.15375081,4
1399,18.19093884,-32.73687724,4
1400,9.925264331,17.18582648,5
1401,-0.492994105,-2.605895162,6
1402,8.426180988,-3.930464842,0
1403,-7.006571488,-32.77215621,3
1404,-6.02279186,-30.48078374,3
1405,16.59909084,-32.56905109,4
1406,-2.721264919,-5.808650418,6
1407,5.932036865,2.970375696,0
1408,13.0145943,15.90077929,5
1409,-9.505723762,-24.32555641,3
1410,-10.42617566,-29.89205939,3
1411,-9.27852053,-31.14778427,3
1412,11.47733955,-33.0693007,1
1413,-4.909354004,-32.98999234,3
1414,-7.517988612,-28.24495901,3
1415,21.61556881,-27.8237222,4
1416,25.03318372,-29.30841354,4
1417,10.44976816,13.94028937,5
1418,12.10468035,-17.10529825,1
1419,-7.737205993,-27.08936838,3
1420,-7.776015994,-27.62012237,3
1421,-5.326229928,-27.85990968,3
1422,-3.22635548,-0.632959733,6
1423,12.91751741,18.91961859,5
1424,7.546763802,-1.214375541,0
1425,9.592439784,16.44310681,5
1426,9.960147936,7.856722933,2
1427,12.19428843,3.527587606,2
1428,-6.922577087,-27.86721659,3
1429,-2.807505381,0.991652897,6
1430,9.157256958,13.81540165,5
1431,10.45448584,1.603167378,2
1432,-11.50890814,-26.39563341,3
1433,-10.4794085,-27.82226003,3
1434,-6.129213302,-23.91221073,3
1435,-6.547514514,-30.18379452,3
1436,17.80373218,-30.31964513,4
1437,11.10498695,-3.072876833,2
1438,11.12176224,-30.04737942,1
1439,8.32672062,-5.499786104,0
1440,-5.759366824,-28.71586841,3
1441,17.60481148,-31.16049555,4
1442,-10.046162,-29.53871031,3
1443,18.27809439,-28.65596766,4
1444,-7.569553336,-21.86496065,3
1445,11.86238878,-30.53599576,1
1446,22.16749113,-25.18618504,4
1447,11.76552139,-31.36506239,1
1448,12.39094689,-30.07545822,1
1449,-4.806459798,1.021004552,6
1450,14.68610948,4.043331214,2
1451,16.47796492,-28.24048112,4
1452,20.8938866,-31.21403233,4
1453,9.328415474,-0.877906261,2
1454,-4.152539941,1.492389242,6
1455,12.86431538,13.86245238,5
1456,12.9557383,14.0655671,5
1457,-10.37294659,-32.25874825,3
1458,19.12301211,-28.01304015,4
1459,12.08286343,-27.13429647,1
1460,-7.216215393,-32.98620793,3
1461,-6.774497696,-25.66668972,3
1462,15.61641116,-22.46867018,1
1463,16.95529074,-26.32238243,4
1464,12.40801038,1.201308573,2
1465,5.92493079,-2.542247108,0
1466,-6.076793558,-0.162777575,6
1467,12.53358623,5.521126408,2
1468,6.684000276,-4.311414886,0
1469,20.0666607,-28.98200198,4
1470,11.35651661,-25.81706724,1
1471,13.79812351,7.495052554,2
1472,13.70887994,2.90025147,2
1473,19.47555913,-26.57896349,4
1474,-5.43629576,2.505579823,6
1475,19.16145733,-27.6170545,4
1476,13.66616205,-29.00086017,1
1477,-9.042650912,-27.9195656,3
1478,21.9490317,-28.36575309,4
1479,13.29910741,3.294900379,2
1480,17.78101052,-35.10328491,4
1481,19.27557043,-33.20615868,4
1482,10.63734037,14.37573754,5
1483,-6.898485697,-28.35236627,3
1484,-4.709311818,0.911699852,6
1485,-1.512951835,-2.208245752,6
1486,12.45642717,3.306431208,2
1487,12.32028285,12.90441219,5
1488,14.93332098,6.149696865,2
1489,9.793391282,6.235637016,5
1490,8.35446863,-3.458940499,0
1491,8.548933327,11.36680506,5
1492,16.91055389,-31.40182006,4
1493,-5.886621405,-22.38057812,3
1494,11.45450072,6.344461161,2
1495,7.813253919,3.414619036,0
1496,14.81098874,4.171570141,2
1497,7.587816022,13.96638749,5
1498,10.93396628,-1.89963067,2
1499,23.00557866,-29.94648495,4
1500,13.50680425,-29.32791989,1
1501,-10.00972414,-28.72353475,3
1502,8.411144237,0.594044832,0
1503,6.734121533,-20.0510107,1
1504,15.38027726,-22.55442271,1
1505,21.39692647,-27.48482338,4
1506,-13.17623894,-29.43858313,3
1507,15.4163498,-31.40505694,1
1508,-11.24553844,-23.56193543,3
1509,-11.81640037,-25.51594947,3
1510,17.33877092,-25.90926673,4
1511,19.98468608,-29.4225417,4
1512,13.64759439,9.569100843,5
1513,-8.454418989,-28.55158376,3
1514,15.89391035,7.283489963,2
1515,-8.336889219,-31.59159,3
1516,9.222023753,2.296577388,0
1517,11.63684535,1.819145505,2
1518,21.61868789,-32.26089049,4
1519,21.66463035,-32.03942544,4
1520,15.15876266,2.537597743,2
1521,-2.684255355,5.120291765,6
1522,4.716764813,-0.688698311,0
1523,20.43934171,-25.25117885,4
1524,20.74754748,-24.10792167,4
1525,12.92449634,-29.51744985,1
1526,9.850942659,13.10974009,5
1527,-3.515534112,3.608372694,6
1528,18.52581413,-31.572206,4
1529,-4.904606322,4.553869131,6
1530,9.849673484,3.370824868,2
1531,11.76831652,22.81453175,5
1532,11.02230877,14.86129137,5
1533,-5.183819265,-2.123351437,6
1534,10.2771823,16.21748201,5
1535,-11.39829154,-27.72577272,3
1536,10.41040032,1.806289714,0
1537,-4.290663836,-3.732180041,6
1538,-7.710974494,-21.23406362,3
1539,-9.320649764,-23.49333836,3
1540,11.111866,11.06758957,5
1541,20.64859675,-32.57714865,4
1542,15.50140336,-31.7840786,1
1543,10.34744991,-2.715860123,0
1544,-10.55446115,-25.74742261,3
1545,-6.340549729,-27.58501865,3
1546,10.20098043,13.2374776,5
1547,4.600505329,1.882936809,0
1548,10.7854998,15.54227108,5
1549,8.727792307,5.376348396,2
1550,20.27173182,-28.77254829,4
1551,-6.82587733,-7.191146502,6
1552,12.76253907,4.230722574,2
1553,22.42909001,-31.67758225,4
1554,2.958475607,5.798724397,0
1555,-7.587573493,-26.57359203,3
1556,6.197663351,-2.05764321,0
1557,14.7000657,-27.96694938,1
1558,16.69342108,3.990346884,2
1559,8.472150537,6.142106074,2
1560,11.80110288,6.865506296,2
1561,13.83083298,5.04296425,2
1562,13.26633705,6.206052924,2
1563,-12.53788264,-22.63875115,3
1564,13.63983585,15.82963123,5
1565,-8.632477941,-24.86867842,3
1566,13.48946747,-31.48942578,1
1567,12.41226398,1.963311698,2
1568,19.0374016,-28.13111259,4
1569,15.06785814,-22.51460462,1
1570,8.316084441,1.999945892,0
1571,13.60086292,-27.05518839,1
1572,12.77591414,-16.81074404,1
1573,-7.507665305,-24.46473621,3
1574,16.0773217,12.28202646,5
1575,-8.544624535,-26.29993548,3
1576,8.439750251,3.120412157,0
1577,11.23450079,15.33508804,5
1578,7.215905266,-30.56299408,1
1579,18.20890053,-37.63194307,4
1580,12.54407117,-29.52713882,1
1581,16.14107655,6.962914765,2
1582,-8.630884644,-5.09584981,6
1583,-3.42067201,1.820140235,6
1584,21.04315808,-27.97321586,4
1585,8.922387439,2.813645958,2
1586,12.49578382,13.97743364,5
1587,14.32502795,-27.24223051,1
1588,21.79697952,-32.50605624,4
1589,-10.39666413,-28.84312508,3
1590,-9.703718953,-26.75378046,3
1591,13.05458004,-29.7872699,1
1592,12.73025363,-29.5712869,1
1593,12.13773795,15.71364232,5
1594,13.65153531,-30.85068225,1
1595,6.089474561,3.696071916,0
1596,14.70230688,-29.02513679,1
1597,5.4245525,0.822015877,0
1598,9.225899229,2.657016031,0
1599,18.37319624,-27.68109034,4
1600,11.27266222,16.68515407,5
1601,16.81809168,-33.50744289,4
1602,11.97514585,0.876810733,2
1603,5.483615265,-4.926734165,0
1604,15.45438346,-0.77324538,2
1605,23.53194707,-26.48323015,4
1606,10.289007,6.539891576,2
1607,12.49746991,-28.44611421,1
1608,11.49628565,-32.2279595,1
1609,-8.989455546,-25.92890082,3
1610,10.5401482,14.0255585,5
1611,10.27304142,17.85211139,5
1612,-1.237529384,-27.02489981,3
1613,13.66475348,-0.364262751,2
1614,-5.988775071,0.05054991,6
1615,-4.330785094,0.207708822,6
1616,10.61504506,3.673439155,2
1617,12.88135225,11.26400739,5
1618,-6.532794586,-1.845402842,6
